DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
201907044;03/02/2020 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
201904963;01/22/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201910998;06/15/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201905022;01/19/2020 12:00:00 AM;Mission    ;THROWING OBJECT AT MOVING VEHICLE                       
201914487;09/14/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201911568;06/29/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201907437;03/10/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201906144;02/13/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201914905;09/24/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201916199;10/27/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201906179;02/14/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201913694;08/23/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201918525;12/28/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201914567;09/16/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201912514;07/26/2020 12:00:00 AM;Mission    ;TRESPASSING                                             
201917719;12/04/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201914950;09/26/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201900906;10/09/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201907827;03/18/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201912355;07/21/2020 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
201904783;01/19/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904336;01/10/2021 12:00:00 AM;Mission    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
201910112;05/22/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201917183;11/21/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201908801;04/16/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201906786;01/25/2020 12:00:00 AM;Mission    ;CHILD NEGLECT (SEE 300 W.I.C.)                          
211908592;05/11/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201915508;10/10/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201908815;04/17/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201908350;03/31/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201910055;05/20/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201904325;01/07/2020 12:00:00 AM;Mission    ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
201918540;12/29/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906875;02/28/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201900546;01/19/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201917802;12/07/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201908156;03/27/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201900508;01/02/2020 12:00:00 AM;Mission    ;TRESPASSING                                             
201908225;03/29/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201914535;09/16/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201914035;09/01/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915365;10/06/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201917115;11/19/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201908491;04/06/2020 12:00:00 AM;Mission    ;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 
201916565;11/05/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201908649;04/12/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201908693;04/12/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201911423;06/26/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201911556;06/30/2020 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
201911172;06/20/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201917023;11/17/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915198;10/02/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201913781;08/21/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201912085;07/13/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201911118;06/18/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201900809;06/15/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201910378;05/28/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201909050;04/23/2020 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
201911492;06/28/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201905835;02/09/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201906180;02/13/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201915295;10/02/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201909005;04/22/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201916448;11/01/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201908533;04/07/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201909370;05/02/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201909846;05/16/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201917635;12/02/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201910565;06/05/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201908774;04/15/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201909924;05/16/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201911530;06/29/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916804;11/12/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910016;05/19/2020 12:00:00 AM;Mission    ;DISHONEST EMPLOYEE - GRAND THEFT                        
201914719;09/19/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201907366;03/09/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201918073;12/15/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915481;10/10/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201909060;04/24/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906950;02/28/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201910649;06/07/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201911908;07/08/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201914695;09/19/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201914802;09/22/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201904421;01/09/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201912097;07/13/2020 12:00:00 AM;Mission    ;BURGLARY, ATTEMPTED                                     
201906620;02/23/2020 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
201909315;05/01/2020 12:00:00 AM;Mission    ;BURGLARY, ATTEMPTED                                     
201910852;06/12/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201907025;03/01/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201912450;07/23/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906948;02/29/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201915417;10/07/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201916414;11/01/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201918050;12/14/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201914005;08/31/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201910098;05/22/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910037;05/20/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905016;01/24/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201915517;10/10/2020 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201910186;05/24/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201904687;01/15/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
201906304;02/17/2020 12:00:00 AM;Mission    ;COUNTERFEIT                                             
201905443;02/01/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201912878;08/04/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201907664;03/16/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201916568;11/04/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201915602;10/12/2020 12:00:00 AM;Mission    ;CRIMINAL HOMICIDE                                       
201905243;01/24/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201918242;12/20/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201912942;08/05/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201906150;02/13/2020 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
201907357;03/09/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201914800;09/22/2020 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
201910462;06/01/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201918176;12/17/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
201910976;06/15/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201917364;11/26/2020 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201918360;12/22/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916352;10/29/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211907775;04/19/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201904656;01/15/2020 12:00:00 AM;Mission    ;UNAUTHORIZED COMPUTER ACCESS                            
201904559;01/13/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201908130;03/26/2020 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
201912347;07/20/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201904141;01/04/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
201916269;10/28/2020 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
201910827;06/12/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201914830;09/22/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201911286;06/23/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201912365;07/21/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916632;11/07/2020 12:00:00 AM;Mission    ;ROBBERY                                                 
201905530;02/03/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201906203;02/14/2020 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
201906261;02/16/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201910715;06/09/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201914622;09/17/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910043;05/19/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201910246;05/26/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201904030;01/01/2020 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
201911100;06/18/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201910482;06/01/2020 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
201911838;07/07/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201918469;12/27/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201916056;10/23/2020 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
201915731;10/16/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201904403;01/09/2020 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
201916788;11/12/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201911311;06/23/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201909316;05/01/2020 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
201905050;01/24/2020 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
201909144;04/26/2020 12:00:00 AM;Mission    ;BATTERY WITH SEXUAL CONTACT                             
201910568;06/03/2020 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
201907042;03/02/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201913815;08/26/2020 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
201915811;10/17/2020 12:00:00 AM;Mission    ;BURGLARY                                                
201912913;08/05/2020 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
